副本ID	副本名称	副本说明	前序副本ID	后序副本ID	所属关卡	体力消耗	每天挑战次数（普通；高手；宗师）	携带英雄1（阵首）	携带英雄2	携带英雄3	携带英雄4	携带英雄5	携带英雄6	携带英雄7	阵法ID	基础威望	基础武将经验	基础银两	经验奖励经验	银两奖励比例	掉落包	副本图标	战斗场景	刷新所需元宝	是否为BOSS	等级压制系数	压制等级	战斗场景音效	特殊掉落ID	特殊掉落概率（1-1000）
12002	两大波下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12001	12003	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	15	13	10	0	3	5	denglu1	GD201	250
12003	战胜下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12002	12004	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	16	13	10	0	3	5	state	GD201	250
12004	奋战下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12003	12005	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	17	13	10	0	3	5	denglu1	GD201	250
12005	众多下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12004	12006	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	18	13	10	0	3	5	state	GD201	250
12006	好多下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12005	12007	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	19	13	10	0	3	5	denglu1	GD201	250
12007	战胜下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12006	12008	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	20	13	10	0	3	5	state	GD201	250
12008	又是下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12007	12009	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	21	13	10	0	3	5	denglu1	GD201	250
12009	再遇下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12008	12010	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	22	13	10	0	3	5	state	GD201	250
12010	战胜下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12009	12011	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	23	13	10	0	3	5	denglu1	GD201	250
12011	又是下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12010	12012	-1	1	10	-1	-1	100822	100822	-1	-1	-1	0	0	60	750	1	1	-1	24	13	10	0	3	5	state	GD201	250
12012	又遇下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12011	12013	-1	1	10	-1	-1	100824	100824	-1	-1	-1	0	0	72	860	1	1	-1	25	13	10	0	3	6	denglu1	GD201	250
12013	两大波下忍	中忍考试第二场：生存试练，在死亡森林内与其他考生争夺用来进级的『天之卷轴』及『地之卷轴』。途中遇上偽装成草忍考生、已叛离木叶的大蛇丸。	12012	12014	-1	1	10	-1	-1	100826	100826	-1	-1	-1	0	0	84	980	1	1	-1	26	13	10	0	3	7	state	GD201	250
12014	两大波下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12013	12015	5	1	10	100307	100824	100824	100824	-1	-1	-1	0	0	96	1090	1	1	-1	27	13	10	0	3	8	denglu1	GD201	250
12015	两大波下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12014	12016	5	1	10	100307	100824	100824	100824	-1	-1	-1	0	0	96	1090	1	1	-1	28	13	10	0	3	8	state	GD201	250
12016	奋战下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12015	12017	5	1	10	100307	100824	100824	100824	-1	-1	-1	0	0	96	1090	1	1	-1	29	13	10	0	3	8	denglu1	GD201	250
12017	三大波下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12016	12018	5	1	10	100307	100824	100824	100824	-1	-1	-1	0	0	96	1090	1	1	-1	30	13	10	0	4	8	state	GD201	250
12018	我爱罗	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12017	12019	5	1	8	100308	100825	101795	100825	-1	-1	-1	0	0	108	1600	1	1	12018	dizi_101795	13	10	0	3	9	denglu1	GD202	250
12019	大片下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12018	12020	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	108	1210	1	1	-1	0	13	10	0	3	9	state	GD201	250
12020	三大波下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12019	12021	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	108	1210	1	1	-1	1	13	10	0	3	9	denglu1	GD201	250
12021	一大波下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12020	12022	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	108	1210	1	1	-1	2	13	10	0	3	9	state	GD201	250
12022	大片下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12021	12023	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	108	1210	1	1	-1	3	13	10	0	3	9	denglu1	GD201	250
12023	手鞠	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12022	12024	5	1	8	101786	100825	100825	100825	-1	-1	-1	0	0	120	1740	1	1	12023	dizi_101786	13	10	0	3	10	state	GD202	250
12024	力战下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12023	12025	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	120	1310	1	1	-1	4	13	10	0	3	10	denglu1	GD201	250
12025	又是下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12024	12026	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	120	1310	1	1	-1	5	13	10	0	3	10	state	GD201	250
12026	战胜下忍	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12025	12027	5	1	10	100308	100826	100826	100826	-1	-1	-1	0	0	120	1310	1	1	-1	6	13	10	0	3	10	denglu1	GD201	250
12027	我爱罗	砂忍者村及音忍大蛇丸联合下密谋毁灭木叶。并将一尾守鹤人力柱我爱罗也带进木叶。	12026	12028	5	1	3	101769	101795	-1	101786	-1	101330	-1	0	0	132	2800	1	1	12027	dizi_101795	13	10	1	3.5	11	state	GD203	300
12028	力战下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12027	12029	6	1	10	100309	100827	100827	100827	-1	-1	-1	0	0	132	1400	1	1	-1	7	13	10	0	3	11	denglu1	GD201	250
12029	力战下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12028	12030	6	1	10	100309	100827	100827	100827	-1	-1	-1	0	0	132	1400	1	1	-1	8	13	10	0	3	11	state	GD201	250
12030	再遇下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12029	12031	6	1	10	100309	100827	100827	100827	-1	-1	-1	0	0	132	1400	1	1	-1	9	13	10	0	3	11	denglu1	GD201	250
12031	两大波下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12030	12032	6	1	10	100309	100827	100827	100827	-1	-1	-1	0	0	132	1400	1	1	-1	10	13	10	0	3	11	state	GD201	250
12032	手鞠	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12031	12033	6	1	8	100310	100827	101843	100827	-1	-1	-1	0	0	145	1960	1	1	12032	dizi_100310	13	10	0	3	12	denglu1	GD202	250
12033	还是下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12032	12034	6	1	10	100311	100828	100828	100828	-1	-1	-1	0	0	145	1470	1	1	-1	11	13	10	0	3	12	state	GD201	250
12034	两大波下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12033	12035	6	1	10	100311	100828	100828	100828	-1	-1	-1	0	0	145	1470	1	1	-1	12	13	10	0	3	12	denglu1	GD201	250
12035	战胜下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12034	12036	6	1	10	100311	100828	100828	100828	-1	-1	-1	0	0	145	1470	1	1	-1	13	13	10	0	3	12	state	GD201	250
12036	我爱罗	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12035	12037	6	1	8	101823	100828	100828	100828	-1	-1	-1	0	0	145	1960	1	1	12036	dizi_101823	13	10	0	3	12	denglu1	GD202	250
12037	还是下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12036	12038	6	1	10	100312	100829	-1	100829	-1	101331	-1	0	0	157	1520	1	1	-1	14	13	10	0	4	13	state	GD201	250
12038	大片下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12037	12039	6	1	10	100312	100829	-1	100829	-1	101331	-1	0	0	157	1520	1	1	-1	15	13	10	0	3	13	denglu1	GD201	250
12039	又遇下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12038	12040	6	1	10	100312	100829	-1	100829	-1	101331	-1	0	0	157	1520	1	1	-1	16	13	10	0	3	13	state	GD201	250
12040	两大波下忍	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12039	12041	6	1	10	100312	100829	-1	100829	-1	101331	-1	0	0	157	1520	1	1	-1	17	13	10	0	3	13	denglu1	GD201	250
12041	守鹤	我爱罗化成完全体的尾兽『一尾』，鸣人召唤出哈蟆文太再混合变身為九尾妖狐，把『一尾』逮住。鸣人把正沉入睡眠中的我爱罗撞醒，使『一尾』力量被压制起来。	12040	12042	6	1	3	101823	-1	101843	-1	-1	101789	101332	0	0	169	3400	1	1	12041	dizi_101789	13	10	1	3.5	14	state	GD203	300
12042	力战下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12041	12043	7	1	10	100313	100830	100830	100830	-1	-1	-1	0	0	169	1690	1	1	-1	18	13	10	0	3	14	denglu1	GD201	250
12043	更多下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12042	12044	7	1	10	100313	100830	100830	100830	-1	-1	-1	0	0	169	1690	1	1	-1	19	13	10	0	3	14	state	GD201	250
12044	还是下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12043	12045	7	1	10	100313	100830	100830	100830	-1	-1	-1	0	0	169	1690	1	1	-1	20	13	10	0	3	14	denglu1	GD201	250
12045	小片下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12044	12046	7	1	10	100313	100830	100830	100830	-1	-1	-1	0	0	169	1690	1	1	-1	21	13	10	0	3	14	state	GD201	250
12046	兜	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12045	12047	7	1	8	100314	100831	101784	100831	-1	-1	-1	0	0	181	2480	1	1	12046	dizi_101784	13	10	0	3	15	denglu1	GD202	250
12047	小片下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12046	12048	7	1	10	100315	100832	100832	100832	-1	-1	-1	0	0	181	1860	1	1	-1	22	13	10	0	3	15	state	GD201	250
12048	大片下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12047	12049	7	1	10	100315	100832	100832	100832	-1	-1	-1	0	0	181	1860	1	1	-1	23	13	10	0	3	15	denglu1	GD201	250
12049	一大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12048	12050	7	1	10	100316	100833	100833	100833	-1	-1	-1	0	0	181	1860	1	1	-1	24	13	10	0	3	15	state	GD201	250
12050	小片下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12049	12051	7	1	10	100316	100833	100833	100833	-1	-1	-1	0	0	181	1860	1	1	-1	25	13	10	0	3	15	denglu1	GD201	250
12051	大蛇丸	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12050	12052	7	1	8	101782	100834	100834	100834	-1	-1	-1	0	0	193	2700	1	1	12051	dizi_101782	13	10	0	3	16	state	GD202	250
12052	三大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12051	12053	7	1	10	100316	100833	100833	100833	-1	-1	-1	0	0	193	2030	1	1	-1	26	13	10	0	3	16	denglu1	GD201	250
12053	一大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12052	12054	7	1	10	100316	100833	100833	100833	-1	-1	-1	0	0	193	2030	1	1	-1	27	13	10	0	3	16	state	GD201	250
12054	三大波下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12053	12055	7	1	10	100316	100833	100833	100833	-1	-1	-1	0	0	193	2030	1	1	-1	28	13	10	0	3	16	denglu1	GD201	250
12055	奋战下忍	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12054	12056	7	1	10	100316	100833	100833	100833	-1	-1	-1	0	0	193	2030	1	1	-1	29	13	10	0	3	16	state	GD201	250
12056	八歧大蛇	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12055	12057	7	1	8	100317	100834	101771	100834	-1	-1	-1	0	0	193	2700	1	1	12056	dizi_100317	13	10	0	3	16	denglu1	GD202	250
12057	大蛇丸	因三代的去世，木叶急需新的火影，传说三忍中叶只有一代火影孙女 千手纲手可以胜任，于是开始了寻找纲手之路。	12056	12058	7	1	3	101782	101771	-1	101784	-1	101761	-1	0	0	205	4400	1	1	12057	dizi_101782	13	10	1	3.5	17	state	GD203	300
